origin_x,origin_y,height,aspect,slope,curvature,label
440410.29473782406,4397430.075336227,20117,65.74608,3.5695505,0.24986267,4
440410.7894885795,4397429.206301309,20117,65.74608,3.5695505,0.24986267,4
440411.284239335,4397428.33726639,20120,67.10945,3.4940493,-3.0002594,4
440411.7789900904,4397427.468231471,20120,67.10945,3.4940493,-3.0002594,4
440412.27374084585,4397426.599196552,20113,59.036243,2.9207456,1.5007019,4
440412.7684916013,4397425.730161634,20115,71.56505,2.8287177,-2.0004272,4
440413.2632423567,4397424.861126715,20115,71.56505,2.8287177,-2.0004272,4
440413.75799311214,4397423.992091796,20118,82.793945,3.1371229,-1.0005951,4
440414.2527438676,4397423.123056877,20109,91.21887,3.3630214,2.7500153,4
440414.747494623,4397422.254021958,20106,87.75426,3.650466,-2.2506714,4
440415.24224537844,4397421.38498704,20106,87.75426,3.650466,-2.2506714,4
440415.73699613387,4397420.5159521215,20106,87.75426,3.650466,-2.2506714,4
440416.2317468893,4397419.6469172025,20096,83.4802,2.5213785,-1.7498016,4
440416.7264976448,4397418.777882284,20096,83.4802,2.5213785,-1.7498016,4
440417.2212484002,4397417.9088473655,20097,80.31121,2.9762187,-2.7496338,4
440417.71599915565,4397417.039812447,20097,80.31121,2.9762187,-2.7496338,4
440418.2107499111,4397416.170777528,20084,95.54847,6.2710633,1.2500763,4
440418.7055006665,4397415.301742609,20084,95.54847,6.2710633,1.2500763,4
440343.42326031637,4397550.059822076,20617,349.12854,5.4892516,7.2494507,5
440343.91829825076,4397549.190950714,20617,349.12854,5.4892516,7.2494507,5
440344.4133361852,4397548.322079352,20613,27.365538,7.9722753,-20.249939,5
440344.9083741196,4397547.45320799,20613,27.365538,7.9722753,-20.249939,5
440345.403412054,4397546.584336628,20613,27.365538,7.9722753,-20.249939,5
440345.89844998845,4397545.715465266,20677,34.66109,7.5744023,34.500504,5
440346.39348792285,4397544.846593904,20640,54.651833,7.508109,9.498978,5
440346.88852585724,4397543.977722543,20622,120.62722,8.305973,-12.749863,5
440347.38356379163,4397543.108851181,20622,120.62722,8.305973,-12.749863,5
440347.8786017261,4397542.239979819,20611,114.9903,9.243027,-4.9999237,5
440348.3736396605,4397541.371108457,20586,122.434654,8.5489855,-0.24986267,5
440348.8686775949,4397540.5022370955,20586,122.434654,8.5489855,-0.24986267,5
440349.3637155293,4397539.633365734,20573,111.65599,5.2254634,-11.0004425,5
440349.8587534637,4397538.764494372,20573,111.65599,5.2254634,-11.0004425,5
440350.3537913981,4397537.89562301,20562,116.56505,7.9558,12.249756,5
440350.84882933256,4397537.026751648,20562,116.56505,7.9558,12.249756,5
440351.34386726696,4397536.157880286,20543,115.83983,6.300774,3.99971,5
440351.83890520135,4397535.289008924,20543,115.83983,6.300774,3.99971,5
440352.3339431358,4397534.420137562,20514,92.29061,8.011047,-0.24986267,5
440352.8289810702,4397533.5512662,20516,84.87683,5.198941,1.5003204,5
440353.3240190046,4397532.682394838,20516,84.87683,5.198941,1.5003204,5
440353.819056939,4397531.813523477,20519,100.407715,3.5634696,4.5001984,5
440354.31409487344,4397530.944652115,20505,90.0,3.6476698,3.0002594,5
440354.80913280783,4397530.075780753,20501,117.64597,3.3917441,1.7494202,5
440355.3041707422,4397529.206909391,20501,117.64597,3.3917441,1.7494202,5
440355.7992086767,4397528.338038029,20496,145.1755,4.0067177,5.750656,5
440356.29424661107,4397527.469166667,20486,136.50743,3.8444052,3.750229,5
440356.78928454546,4397526.600295305,20486,136.50743,3.8444052,3.750229,5
440357.2843224799,4397525.731423943,20470,151.80869,5.065453,0.99983215,5
440357.7793604143,4397524.862552581,20470,151.80869,5.065453,0.99983215,5
440358.2743983487,4397523.993681219,20446,159.7343,4.950124,0.50086975,5
440358.76943628315,4397523.124809857,20446,159.7343,4.950124,0.50086975,5
440359.26447421755,4397522.2559384955,20427,151.65431,6.1607904,-2.999878,5
440359.75951215194,4397521.387067134,20427,151.65431,6.1607904,-2.999878,5
440360.25455008633,4397520.518195773,20429,149.39613,9.683929,20.249557,5
440360.7495880208,4397519.649324411,20378,125.10608,8.772857,-17.000198,5
440361.2446259552,4397518.780453049,20378,125.10608,8.772857,-17.000198,5
440361.7396638896,4397517.911581687,20383,79.45524,8.354458,-1.9996643,5
440362.234701824,4397517.042710325,20353,83.15723,7.1756024,-5.7502747,5
440362.7297397584,4397516.173838963,20360,76.67547,8.3313,-3.7490845,5
440363.2247776928,4397515.304967601,20360,76.67547,8.3313,-3.7490845,5
440363.71981562726,4397514.436096239,20360,76.67547,8.3313,-3.7490845,5
440364.21485356166,4397513.567224877,20337,81.027374,8.209159,-3.0002594,5
440364.70989149605,4397512.698353515,20337,81.027374,8.209159,-3.0002594,5
440365.2049294305,4397511.829482153,20342,75.21132,9.179824,-4.7496796,5
440365.6999673649,4397510.960610791,20342,75.21132,9.179824,-4.7496796,5
440366.1950052993,4397510.091739429,20317,76.0188,8.96732,-7.5000763,5
440366.6900432337,4397509.222868068,20317,76.0188,8.96732,-7.5000763,5
440367.18508116814,4397508.353996706,20317,76.0188,8.96732,-7.5000763,5
440367.68011910253,4397507.485125344,20330,73.705956,9.609062,-0.49934387,5
440368.1751570369,4397506.616253982,20300,75.41706,9.02703,0.5001068,5
440368.6701949714,4397505.74738262,20306,71.30402,9.844603,-4.499817,5
440369.16523290577,4397504.878511258,20306,71.30402,9.844603,-4.499817,5
440369.66027084016,4397504.009639896,20326,73.762955,10.510302,9.249878,5
440370.1553087746,4397503.1407685345,20281,74.99109,10.125847,-5.999756,5
440370.650346709,4397502.271897173,20292,71.68748,10.480867,-2.2499084,5
440371.1453846434,4397501.403025811,20292,71.68748,10.480867,-2.2499084,5
440371.64042257785,4397500.534154449,20292,71.68748,10.480867,-2.2499084,5
440372.13546051225,4397499.665283087,20269,70.58453,9.184951,-3.2497406,5
440372.63049844664,4397498.796411725,20269,70.58453,9.184951,-3.2497406,5
440373.12553638103,4397497.927540363,20277,63.143124,9.348894,-8.74939,5
440373.6205743155,4397497.058669002,20277,63.143124,9.348894,-8.74939,5
440374.1156122499,4397496.18979764,20270,58.509804,7.96914,-4.5001984,5
440374.6106501843,4397495.320926278,20270,58.509804,7.96914,-4.5001984,5
440375.1056881187,4397494.452054916,20270,58.509804,7.96914,-4.5001984,5
440375.6007260531,4397493.583183554,20284,58.95829,8.954164,-5.2505493,5
440376.0957639875,4397492.714312192,20266,53.906742,6.836335,0.5004883,5
440376.59080192196,4397491.84544083,20276,60.216328,6.5318975,-0.7507324,5
440377.08583985636,4397490.976569468,20276,60.216328,6.5318975,-0.7507324,5
440377.58087779075,4397490.107698106,20280,60.179928,6.737873,-13.249207,5
440378.0759157252,4397489.238826744,20279,43.17203,4.7519207,8.999252,5
440378.5709536596,4397488.369955382,20279,43.17203,4.7519207,8.999252,5
440379.065991594,4397487.50108402,20282,61.039944,4.2079554,-2.999115,5
440379.5610295284,4397486.632212658,20282,61.039944,4.2079554,-2.999115,5
440380.05606746284,4397485.763341297,20275,65.9849,3.9532557,-1.499939,5
440380.55110539723,4397484.894469935,20275,65.9849,3.9532557,-1.499939,5
440381.0461433316,4397484.0255985735,20279,71.82787,4.9251804,-5.2505493,5
440381.5411812661,4397483.156727212,20279,71.82787,4.9251804,-5.2505493,5
440382.03621920047,4397482.28785585,20263,85.74616,4.3366623,-7.2494507,5
440382.53125713486,4397481.418984488,20263,85.74616,4.3366623,-7.2494507,5
440383.0262950693,4397480.550113126,20263,85.74616,4.3366623,-7.2494507,5
440383.5213330037,4397479.681241764,20267,82.11686,4.689197,-2.0000458,5
440384.0163709381,4397478.812370402,20256,83.25442,3.3497102,0.49972534,5
440384.51140887255,4397477.94349904,20255,88.331665,3.684891,-1.7494202,5
440385.00644680695,4397477.074627678,20255,88.331665,3.684891,-1.7494202,5
440385.50148474134,4397476.205756316,20253,85.66769,4.7296743,-5.000305,5
440385.99652267573,4397475.336884954,20242,93.6745,3.905257,-0.5001068,5
440386.4915606102,4397474.468013592,20242,93.6745,3.905257,-0.5001068,5
440386.9865985446,4397473.599142231,20241,89.04516,4.2897468,-0.749588,5
440387.481636479,4397472.730270869,20241,89.04516,4.2897468,-0.749588,5
440387.9766744134,4397471.861399507,20227,87.165886,3.616415,0.00038146973,5
440388.4717123478,4397470.992528145,20227,87.165886,3.616415,0.00038146973,5
440388.9667502822,4397470.123656783,20227,78.495186,4.1223564,-2.9994965,5
440389.46178821666,4397469.254785421,20227,78.495186,4.1223564,-2.9994965,5
440389.95682615106,4397468.385914059,20219,81.73283,4.226069,4.750061,5
440390.45186408545,4397467.517042697,20217,81.869896,4.044691,-0.25024414,5
440390.9469020199,4397466.648171335,20217,81.869896,4.044691,-0.25024414,5
440391.4419399543,4397465.7792999735,20219,77.81136,4.5697494,-1.4995575,5
440391.9369778887,4397464.910428612,20219,77.81136,4.5697494,-1.4995575,5
440392.43201582314,4397464.04155725,20204,80.04937,4.1374655,-4.250717,5
440392.92705375754,4397463.172685888,20204,80.04937,4.1374655,-4.250717,5
440393.42209169193,4397462.303814527,20207,82.93327,4.3577385,-1.9992828,5
440393.9171296263,4397461.434943165,20207,82.93327,4.3577385,-1.9992828,5
440394.4121675608,4397460.566071803,20197,81.59109,4.155585,2.499771,5
440394.90720549517,4397459.697200441,20196,78.055824,3.8010545,-0.9994507,5
440395.40224342956,4397458.828329079,20196,78.055824,3.8010545,-0.9994507,5
440395.897281364,4397457.959457717,20198,81.07601,4.377549,-2.0008087,5
440396.3923192984,4397457.090586355,20188,85.91438,4.0143414,3.2505035,5
440396.8873572328,4397456.221714993,20183,98.26717,4.226069,-1.7501831,5
440397.38239516725,4397455.352843631,20183,98.26717,4.226069,-1.7501831,5
440397.87743310165,4397454.483972269,20183,98.26717,4.226069,-1.7501831,5
440398.37247103604,4397453.615100907,20166,93.06648,4.009896,-1.9996643,5
440398.8675089705,4397452.746229545,20166,93.06648,4.009896,-1.9996643,5
440399.3625469049,4397451.877358183,20165,83.04704,4.428406,-3.7506104,5
440399.8575848393,4397451.008486822,20165,83.04704,4.428406,-3.7506104,5
440400.3526227737,4397450.13961546,20154,86.93352,4.009896,-0.2506256,5
440400.8476607081,4397449.270744098,20154,86.93352,4.009896,-0.2506256,5
440401.3426986425,4397448.401872736,20154,86.93352,4.009896,-0.2506256,5
440401.8377365769,4397447.533001374,20155,77.81136,4.5697494,-1.7494202,5
440402.33277451136,4397446.6641300125,20143,78.69007,4.192192,1.9989014,5
440402.82781244576,4397445.795258651,20144,81.869896,4.2965655,0.25024414,5
440403.32285038015,4397444.926387289,20144,81.869896,4.2965655,0.25024414,5
440403.8178883146,4397444.057515927,20144,81.75368,4.980805,-2.7500153,5
440404.312926249,4397443.188644565,20131,82.01989,3.8632574,0.2494812,5
440404.8079641834,4397442.319773203,20132,75.57922,3.8764317,-1.499176,5
440405.30300211784,4397441.450901841,20132,75.57922,3.8764317,-1.499176,5
440405.79804005224,4397440.582030479,20132,75.57922,3.8764317,-1.499176,5
440406.29307798663,4397439.713159117,20125,83.659805,3.8852987,2.7503967,5
440406.788115921,4397438.844287756,20125,83.659805,3.8852987,2.7503967,5
440407.2831538555,4397437.975416394,20123,77.81136,4.5697494,-2.5001526,5
440407.77819178987,4397437.106545032,20123,77.81136,4.5697494,-2.5001526,5
440408.27322972426,4397436.23767367,20111,74.65911,4.188546,-1.9996643,5
440408.7682676587,4397435.368802308,20111,74.65911,4.188546,-1.9996643,5
440409.2633055931,4397434.499930946,20111,74.65911,4.188546,-1.9996643,5
440409.7583435275,4397433.631059584,20114,68.7495,4.1423874,-4.0000916,5
440410.25338146195,4397432.762188222,20106,60.32151,3.8274574,1.9996643,5
440410.74841939635,4397431.89331686,20110,58.650417,3.6431215,-2.2491455,5
440411.24345733074,4397431.024445498,20110,58.650417,3.6431215,-2.2491455,5
440411.7384952652,4397430.155574136,20117,65.74608,3.5695505,0.24986267,5
440412.2335331996,4397429.286702774,20106,59.036243,3.3371108,-1.2504578,5
440412.728571134,4397428.4178314125,20106,59.036243,3.3371108,-1.2504578,5
440413.2236090684,4397427.5489600515,20113,59.036243,2.9207456,1.5007019,5
440413.7186470028,4397426.68008869,20113,59.036243,2.9207456,1.5007019,5
440414.2136849372,4397425.811217328,20109,83.33334,2.773961,2.2499084,5
440414.7087228716,4397424.942345966,20109,83.33334,2.773961,2.2499084,5
440415.20376080606,4397424.073474604,20109,91.21887,3.3630214,2.7500153,5
440415.69879874046,4397423.204603242,20109,91.21887,3.3630214,2.7500153,5
440416.19383667485,4397422.33573188,20096,81.869896,2.7831626,0.7507324,5
440416.6888746093,4397421.466860518,20096,81.869896,2.7831626,0.7507324,5
440417.1839125437,4397420.597989156,20096,81.869896,2.7831626,0.7507324,5
440417.6789504781,4397419.729117794,20096,83.4802,2.5213785,-1.7498016,5
440418.17398841254,4397418.860246432,20091,78.69007,3.8287895,3.0006409,5
440418.66902634694,4397417.99137507,20090,104.25003,4.6450787,4.999542,5
440419.1640642813,4397417.122503708,20090,104.25003,4.6450787,4.999542,5
440419.6591022157,4397416.253632346,20084,95.54847,6.2710633,1.2500763,5
440420.1541401502,4397415.384760985,20053,97.24187,6.5056033,-9.249878,5
440344.30959701305,4397551.178910581,20595,18.041168,6.561925,8.74939,6
440344.8037629275,4397550.309542967,20621,39.852116,5.625965,17.500687,6
440345.29792884184,4397549.440175353,20621,39.852116,5.625965,17.500687,6
440345.79209475627,4397548.570807738,20621,39.852116,5.625965,17.500687,6
440346.28626067063,4397547.701440124,20602,34.35938,8.440664,-6.749344,6
440346.78042658506,4397546.832072509,20602,34.35938,8.440664,-6.749344,6
440347.2745924994,4397545.962704895,20640,54.651833,7.508109,9.498978,6
440347.76875841385,4397545.093337281,20640,54.651833,7.508109,9.498978,6
440348.2629243282,4397544.223969666,20624,121.363304,8.738504,19.000244,6
440348.75709024264,4397543.354602051,20624,121.363304,8.738504,19.000244,6
440349.251256157,4397542.485234437,20624,121.363304,8.738504,19.000244,6
440349.7454220714,4397541.615866822,20586,122.434654,8.5489855,-0.24986267,6
440350.23958798585,4397540.746499208,20537,104.03625,11.648635,-28.500366,6
440350.7337539002,4397539.877131593,20581,81.998795,8.931262,34.000015,6
440351.22791981464,4397539.007763979,20581,81.998795,8.931262,34.000015,6
440351.722085729,4397538.138396365,20562,116.56505,7.9558,12.249756,6
440352.21625164343,4397537.26902875,20511,96.10278,11.303474,-7.5000763,6
440352.7104175578,4397536.399661136,20511,96.10278,11.303474,-7.5000763,6
440353.2045834722,4397535.5302935215,20514,92.29061,8.011047,-0.24986267,6
440353.6987493866,4397534.660925907,20514,92.29061,8.011047,-0.24986267,6
440354.192915301,4397533.791558293,20496,63.627865,4.745499,-3.4992218,6
440354.6870812154,4397532.922190678,20496,63.627865,4.745499,-3.4992218,6
440355.1812471298,4397532.052823064,20505,90.0,3.6476698,3.0002594,6
440355.6754130442,4397531.1834554495,20505,90.0,3.6476698,3.0002594,6
440356.1695789586,4397530.314087835,20487,104.48976,3.288167,-2.7503967,6
440356.663744873,4397529.44472022,20487,104.48976,3.288167,-2.7503967,6
440357.1579107874,4397528.575352605,20487,104.48976,3.288167,-2.7503967,6
440357.6520767018,4397527.705984991,20486,136.50743,3.8444052,3.750229,6
440358.1462426162,4397526.836617377,20476,137.41951,3.594125,2.4993896,6
440358.6404085306,4397525.967249762,20462,151.35582,4.8440633,0.49972534,6
440359.13457444496,4397525.097882148,20462,151.35582,4.8440633,0.49972534,6
440359.6287403594,4397524.2285145335,20446,159.7343,4.950124,0.50086975,6
440360.12290627375,4397523.359146919,20440,150.25511,5.754737,-0.5004883,6
440360.6170721882,4397522.489779305,20440,150.25511,5.754737,-0.5004883,6
440361.1112381026,4397521.62041169,20429,149.39613,9.683929,20.249557,6
440361.60540401697,4397520.751044076,20429,149.39613,9.683929,20.249557,6
440362.0995699314,4397519.881676462,20358,122.816345,9.04268,-5.7495117,6
440362.59373584576,4397519.012308847,20358,122.816345,9.04268,-5.7495117,6
440363.0879017602,4397518.142941233,20353,83.15723,7.1756024,-5.7502747,6
440363.58206767455,4397517.273573618,20353,83.15723,7.1756024,-5.7502747,6
440364.076233589,4397516.404206004,20334,88.84267,7.0559125,2.2499084,6
440364.57039950334,4397515.534838389,20337,81.719315,7.66186,2.249527,6
440365.06456541776,4397514.665470774,20337,81.719315,7.66186,2.249527,6
440365.5587313322,4397513.79610316,20337,81.027374,8.209159,-3.0002594,6
440366.05289724655,4397512.9267355455,20311,82.37185,8.039842,0.00038146973,6
440366.547063161,4397512.057367931,20318,79.16992,8.32651,3.9993286,6
440367.04122907534,4397511.188000317,20318,79.16992,8.32651,3.9993286,6
440367.53539498977,4397510.318632702,20317,76.0188,8.96732,-7.5000763,6
440368.02956090413,4397509.449265088,20294,77.597115,8.76733,3.5003662,6
440368.52372681856,4397508.579897474,20294,77.597115,8.76733,3.5003662,6
440369.0178927329,4397507.710529859,20300,75.41706,9.02703,0.5001068,6
440369.51205864735,4397506.841162245,20300,75.41706,9.02703,0.5001068,6
440370.0062245617,4397505.97179463,20276,75.465546,9.888942,2.499771,6
440370.50039047614,4397505.102427016,20276,75.465546,9.888942,2.499771,6
440370.99455639056,4397504.233059402,20281,74.99109,10.125847,-5.999756,6
440371.48872230493,4397503.363691787,20281,74.99109,10.125847,-5.999756,6
440371.98288821935,4397502.494324173,20254,73.61046,8.813553,3.4992218,6
440372.4770541337,4397501.6249565575,20261,72.52907,9.339358,-0.24986267,6
440372.97122004814,4397500.755588943,20261,72.52907,9.339358,-0.24986267,6
440373.4653859625,4397499.886221329,20269,70.58453,9.184951,-3.2497406,6
440373.95955187693,4397499.016853714,20242,63.325397,8.316773,-2.0004272,6
440374.4537177913,4397498.1474861,20264,57.41429,8.188767,9.000015,6
440374.9478837057,4397497.278118486,20264,57.41429,8.188767,9.000015,6
440375.4420496201,4397496.408750871,20264,57.41429,8.188767,9.000015,6
440375.9362155345,4397495.539383257,20270,58.509804,7.96914,-4.5001984,6
440376.43038144894,4397494.670015642,20252,54.074757,7.344504,3.7506104,6
440376.9245473633,4397493.800648028,20266,53.906742,6.836335,0.5004883,6
440377.41871327773,4397492.931280414,20266,53.906742,6.836335,0.5004883,6
440377.9128791921,4397492.061912799,20276,60.216328,6.5318975,-0.7507324,6
440378.4070451065,4397491.192545185,20259,47.18164,5.306129,-4.750061,6
440378.9012110209,4397490.3231775705,20279,43.17203,4.7519207,8.999252,6
440379.3953769353,4397489.453809956,20279,43.17203,4.7519207,8.999252,6
440379.8895428497,4397488.584442342,20279,43.17203,4.7519207,8.999252,6
440380.3837087641,4397487.715074726,20277,61.189205,4.8923273,10.000229,6
440380.87787467847,4397486.845707112,20277,61.189205,4.8923273,10.000229,6
440381.3720405929,4397485.976339498,20275,65.9849,3.9532557,-1.499939,6
440381.8662065073,4397485.106971883,20275,65.9849,3.9532557,-1.499939,6
440382.3603724217,4397484.237604269,20270,82.278175,4.2563844,5.7495117,6
440382.8545383361,4397483.368236654,20270,82.278175,4.2563844,5.7495117,6
440383.3487042505,4397482.49886904,20270,82.278175,4.2563844,5.7495117,6
440383.8428701649,4397481.629501426,20263,85.74616,4.3366623,-7.2494507,6
440384.33703607926,4397480.760133811,20257,77.691986,4.025117,5.0006866,6
440384.8312019937,4397479.890766197,20256,83.25442,3.3497102,0.49972534,6
440385.32536790805,4397479.0213985825,20256,83.25442,3.3497102,0.49972534,6
440385.8195338225,4397478.152030968,20255,88.331665,3.684891,-1.7494202,6
440386.31369973684,4397477.282663354,20248,90.0,4.2179275,6.7497253,6
440386.80786565127,4397476.413295739,20248,90.0,4.2179275,6.7497253,6
440387.3020315657,4397475.543928125,20242,93.6745,3.905257,-0.5001068,6
440387.79619748006,4397474.674560511,20242,93.6745,3.905257,-0.5001068,6
440388.2903633945,4397473.805192896,20229,89.49297,4.039964,1.499176,6
440388.78452930885,4397472.935825281,20229,89.49297,4.039964,1.499176,6
440389.2786952233,4397472.066457666,20227,87.165886,3.616415,0.00038146973,6
440389.77286113764,4397471.197090052,20227,87.165886,3.616415,0.00038146973,6
440390.26702705206,4397470.327722438,20219,81.73283,4.226069,4.750061,6
440390.7611929664,4397469.458354823,20219,81.73283,4.226069,4.750061,6
440391.25535888085,4397468.588987209,20219,81.73283,4.226069,4.750061,6
440391.7495247952,4397467.7196195945,20217,81.869896,4.044691,-0.25024414,6
440392.24369070964,4397466.85025198,20202,81.544975,5.3425555,1.7505646,6
440392.73785662407,4397465.980884366,20206,77.66091,4.681602,2.999878,6
440393.23202253843,4397465.111516751,20206,77.66091,4.681602,2.999878,6
440393.72618845286,4397464.242149137,20204,80.04937,4.1374655,-4.250717,6
440394.2203543672,4397463.372781523,20197,76.1593,5.0762143,7.500458,6
440394.71452028165,4397462.503413908,20197,76.1593,5.0762143,7.500458,6
440395.208686196,4397461.634046294,20197,81.59109,4.155585,2.499771,6
440395.70285211044,4397460.764678679,20197,81.59109,4.155585,2.499771,6
440396.1970180248,4397459.895311065,20185,73.88658,5.0191402,4.000473,6
440396.6911839392,4397459.02594345,20185,73.88658,5.0191402,4.000473,6
440397.18534985365,4397458.156575835,20188,85.91438,4.0143414,3.2505035,6
440397.679515768,4397457.287208221,20188,85.91438,4.0143414,3.2505035,6
440398.17368168244,4397456.4178406065,20173,81.027374,5.4936347,5.7495117,6
440398.6678475968,4397455.548472992,20171,96.24191,4.601082,2.500534,6
440399.16201351123,4397454.679105378,20171,96.24191,4.601082,2.500534,6
440399.6561794256,4397453.809737763,20166,93.06648,4.009896,-1.9996643,6
440400.15034534,4397452.940370149,20155,85.985825,4.085426,2.0000458,6
440400.6445112544,4397452.071002535,20156,90.0,3.718994,2.0000458,6
440401.1386771688,4397451.20163492,20156,90.0,3.718994,2.0000458,6
440401.6328430832,4397450.332267306,20154,86.93352,4.009896,-0.2506256,6
440402.1270089976,4397449.462899691,20138,88.12212,4.3627,-2.4990082,6
440402.621174912,4397448.593532077,20138,88.12212,4.3627,-2.4990082,6
440403.1153408264,4397447.724164463,20143,78.69007,4.192192,1.9989014,6
440403.6095067408,4397446.854796848,20143,78.69007,4.192192,1.9989014,6
440404.1036726552,4397445.985429234,20130,82.002525,4.3670726,1.0002136,6
440404.5978385696,4397445.116061619,20130,82.002525,4.3670726,1.0002136,6
440405.092004484,4397444.246694004,20131,82.01989,3.8632574,0.2494812,6
440405.5861703984,4397443.37732639,20131,82.01989,3.8632574,0.2494812,6
440406.08033631276,4397442.507958775,20117,78.51102,4.4854865,0.24986267,6
440406.5745022272,4397441.638591161,20123,75.60641,4.170267,3.4996033,6
440407.06866814155,4397440.769223547,20123,75.60641,4.170267,3.4996033,6
440407.562834056,4397439.899855932,20125,83.659805,3.8852987,2.7503967,6
440408.0569999704,4397439.030488318,20109,83.02723,5.0019135,2.499771,6
440408.55116588477,4397438.161120703,20109,80.837654,4.4886045,-0.25024414,6
440409.0453317992,4397437.291753089,20109,80.837654,4.4886045,-0.25024414,6
440409.53949771356,4397436.422385475,20109,80.837654,4.4886045,-0.25024414,6
440410.033663628,4397435.55301786,20100,69.676865,4.117101,1.7498016,6
440410.52782954235,4397434.683650246,20100,69.676865,4.117101,1.7498016,6
440411.0219954568,4397433.8142826315,20106,60.32151,3.8274574,1.9996643,6
440411.51616137114,4397432.944915017,20106,60.32151,3.8274574,1.9996643,6
440412.01032728556,4397432.075547403,20103,59.782726,3.765672,4.249954,6
440412.50449319993,4397431.206179787,20103,59.782726,3.765672,4.249954,6
440412.99865911435,4397430.336812173,20106,59.036243,3.3371108,-1.2504578,6
440413.4928250288,4397429.467444559,20106,59.036243,3.3371108,-1.2504578,6
440413.98699094314,4397428.598076944,20096,54.090275,3.8407562,0.7507324,6
440414.48115685757,4397427.72870933,20105,55.954063,3.1948082,1.499939,6
440414.97532277193,4397426.859341715,20105,55.954063,3.1948082,1.499939,6
440415.46948868636,4397425.989974101,20109,83.33334,2.773961,2.2499084,6
440415.9636546007,4397425.120606487,20098,87.03906,4.1522126,4.4994354,6
440416.45782051515,4397424.251238872,20092,88.22853,3.4709651,-5.250168,6
440416.9519864295,4397423.381871258,20092,88.22853,3.4709651,-5.250168,6
440417.44615234394,4397422.5125036435,20092,88.22853,3.4709651,-5.250168,6
440417.9403182583,4397421.643136029,20096,81.869896,2.7831626,0.7507324,6
440418.4344841727,4397420.773768415,20087,73.26401,5.331868,5.249405,6
440418.92865008715,4397419.9044008,20091,78.69007,3.8287895,3.0006409,6
440419.4228160015,4397419.035033186,20091,78.69007,3.8287895,3.0006409,6
440419.91698191594,4397418.165665572,20090,104.25003,4.6450787,4.999542,6
440420.4111478303,4397417.296297957,20068,108.43495,7.2091208,2.499771,6
440420.90531374473,4397416.426930342,20068,108.43495,7.2091208,2.499771,6
440421.3994796591,4397415.5575627275,20053,97.24187,6.5056033,-9.249878,6
440344.9995190494,4397552.607850408,20574,5.194428,5.5203147,10.250473,7
440345.49777114403,4397551.7408182,20595,18.041168,6.561925,8.74939,7
440345.9960232387,4397550.873785991,20568,43.854237,5.0521574,-8.750534,7
440346.4942753333,4397550.006753784,20589,47.770214,6.262001,-4.5001984,7
440346.9925274279,4397549.139721575,20589,47.770214,6.262001,-4.5001984,7
440347.4907795226,4397548.272689367,20602,34.35938,8.440664,-6.749344,7
440347.9890316172,4397547.405657158,20593,49.55742,6.976193,-2.5009155,7
440348.4872837118,4397546.53862495,20593,49.55742,6.976193,-2.5009155,7
440348.98553580645,4397545.671592742,20621,64.67786,8.067598,15.250778,7
440349.48378790106,4397544.804560534,20621,64.67786,8.067598,15.250778,7
440349.98203999567,4397543.937528325,20591,109.85522,13.453509,28.00026,7
440350.48029209033,4397543.070496117,20591,109.85522,13.453509,28.00026,7
440350.97854418494,4397542.203463909,20537,104.03625,11.648635,-28.500366,7
440351.47679627954,4397541.336431701,20537,104.03625,11.648635,-28.500366,7
440351.9750483742,4397540.469399492,20504,97.93555,11.7633915,-8.000565,7
440352.4733004688,4397539.602367284,20516,81.73283,12.499124,-2.7492523,7
440352.9715525634,4397538.735335075,20516,81.73283,12.499124,-2.7492523,7
440353.4698046581,4397537.868302868,20511,96.10278,11.303474,-7.5000763,7
440353.9680567527,4397537.001270659,20482,80.537674,6.936248,-3.4988403,7
440354.4663088473,4397536.134238451,20487,69.1142,5.8059483,-4.5009613,7
440354.96456094197,4397535.267206242,20487,69.1142,5.8059483,-4.5009613,7
440355.4628130366,4397534.400174034,20487,69.1142,5.8059483,-4.5009613,7
440355.9610651312,4397533.533141826,20490,48.31778,3.495875,3.7490845,7
440356.45931722585,4397532.666109618,20490,48.31778,3.495875,3.7490845,7
440356.95756932045,4397531.799077409,20492,92.60256,3.15134,2.0000458,7
440357.45582141506,4397530.932045201,20492,92.60256,3.15134,2.0000458,7
440357.9540735097,4397530.065012992,20480,100.98065,2.442526,1.0005951,7
440358.45232560433,4397529.197980785,20480,100.98065,2.442526,1.0005951,7
440358.95057769894,4397528.330948576,20476,137.41951,3.594125,2.4993896,7
440359.4488297936,4397527.463916368,20476,137.41951,3.594125,2.4993896,7
440359.9470818882,4397526.596884159,20476,137.41951,3.594125,2.4993896,7
440360.4453339829,4397525.729851952,20454,147.45825,4.4513273,0.749588,7
440360.9435860775,4397524.862819743,20454,147.45825,4.4513273,0.749588,7
440361.4418381721,4397523.995787535,20440,150.25511,5.754737,-0.5004883,7
440361.94009026675,4397523.128755326,20440,150.25511,5.754737,-0.5004883,7
440362.43834236136,4397522.261723118,20390,146.18175,13.0862665,-3.0006409,7
440362.93659445597,4397521.39469091,20390,146.18175,13.0862665,-3.0006409,7
440363.43484655063,4397520.527658702,20390,146.18175,13.0862665,-3.0006409,7
440363.93309864524,4397519.660626493,20358,122.816345,9.04268,-5.7495117,7
440364.43135073985,4397518.793594285,20334,121.23191,7.8242826,-5.000305,7
